assertion_id,future_condition_label_drift,future_classification_change,future_cross_environment_drift,future_any_meaning_drift
CANCER_663244,1,0,0,1
CANCER_663253,0,0,0,0
CANCER_663276,0,0,0,0
CANCER_663277,0,0,0,0
CANCER_663305,0,0,0,0
CANCER_663411,0,0,0,0
CANCER_663419,0,0,0,0
CANCER_663427,0,0,0,0
CANCER_663448,1,0,1,1
CANCER_663470,1,0,1,1
CANCER_663501,0,0,0,0
CANCER_663530,1,0,1,1
CANCER_663531,1,0,0,1
CANCER_663588,1,0,0,1
CANCER_663700,1,0,1,1
CANCER_663828,0,0,0,0
CANCER_663849,1,0,1,1
CANCER_663859,0,0,0,0
CANCER_663914,0,0,0,0
CANCER_663958,0,0,0,0
CANCER_663959,0,0,0,0
CANCER_664095,0,0,0,0
CANCER_664189,1,0,0,1
CANCER_664270,1,0,1,1
CANCER_664359,1,0,1,1
CANCER_664385,0,0,0,0
CANCER_664418,1,0,0,1
CANCER_664452,0,0,0,0
CANCER_664457,0,0,0,0
CANCER_664490,1,0,0,1
CANCER_664565,0,0,0,0
CANCER_664591,1,0,0,1
CANCER_664677,1,0,1,1
CANCER_664678,0,0,0,0
CANCER_664704,0,0,0,0
CANCER_664769,0,0,0,0
CANCER_664824,0,0,0,0
CANCER_664878,1,0,1,1
CANCER_664938,0,0,0,0
CANCER_664950,1,0,1,1
CANCER_665009,0,0,0,0
CANCER_665014,0,0,0,0
CANCER_665039,0,0,0,0
CANCER_665058,0,0,0,0
CANCER_665154,0,0,0,0
CANCER_665208,1,0,1,1
CANCER_665236,0,0,0,0
CANCER_665350,0,0,0,0
CANCER_665357,0,0,0,0
CANCER_665364,0,0,0,0
CANCER_665371,0,0,0,0
CANCER_665372,0,0,0,0
CANCER_665438,0,0,0,0
CANCER_665485,0,0,0,0
CANCER_665501,0,0,0,1
CANCER_665551,1,0,1,1
CANCER_665635,0,0,0,0
CANCER_665640,0,0,0,0
CANCER_665647,0,0,0,0
CANCER_665649,0,0,0,0
CANCER_665749,0,0,0,0
CANCER_665840,1,0,0,1
CANCER_666011,0,0,0,0
CANCER_666013,1,0,0,1
CANCER_666024,0,0,0,0
CANCER_666226,0,0,0,0
CANCER_666230,0,0,0,0
CANCER_667009,0,0,0,0
CANCER_667010,1,0,0,1
CANCER_667011,1,0,0,1
CANCER_667013,1,0,0,1
CANCER_667409,1,0,0,1
CANCER_667415,0,0,0,0
CANCER_667416,1,0,0,1
CANCER_667418,1,0,0,1
CANCER_684404,0,0,0,0
CANCER_684405,1,0,0,1
CANCER_689355,1,0,1,1
CANCER_689356,1,0,1,1
CANCER_689374,1,0,1,1
CANCER_689447,1,0,0,1
CANCER_689538,1,0,0,1
CANCER_689558,1,0,0,1
CANCER_694279,0,0,0,0
CANCER_694581,0,0,0,0
CANCER_694599,1,0,1,1
CANCER_694625,0,0,0,0
CANCER_694628,0,0,0,0
CANCER_7438,0,0,0,0
CANCER_7439,0,0,0,0
CANCER_7440,0,0,0,0
CANCER_7441,0,0,0,0
CANCER_7442,1,0,0,1
CANCER_7444,1,0,0,1
CANCER_7446,0,0,0,0
CANCER_7447,0,0,0,0
CANCER_7449,0,0,0,0
CANCER_7451,0,0,0,0
CANCER_7459,0,0,0,0
CANCER_7460,0,0,0,0
CANCER_7814,1,0,0,1
CANCER_7815,0,0,0,0
CANCER_7817,1,0,0,1
CANCER_7818,0,0,0,1
CANCER_7821,1,0,0,1
CANCER_7822,0,0,0,0
CANCER_7823,0,0,0,0
CANCER_7824,0,0,0,0
CANCER_7825,1,0,0,1
CANCER_7827,1,0,0,1
CANCER_7828,0,0,0,0
CANCER_7834,1,0,0,1
CANCER_7835,0,0,0,0
CANCER_7839,0,0,0,0
CANCER_7841,0,0,0,0
CANCER_7843,1,0,0,1
CANCER_7846,0,0,0,0
CANCER_7847,0,0,0,0
CANCER_7848,1,0,0,1
CANCER_7849,1,0,0,1
CANCER_7850,0,0,0,0
CANCER_7851,0,0,0,0
CANCER_7852,1,0,0,1
CANCER_793,0,0,0,1
CANCER_795,1,0,0,1
CANCER_796,0,0,0,0
CANCER_799,0,0,0,0
CANCER_800,0,0,0,0
CANCER_800652,1,0,1,1
CANCER_800654,1,0,0,1
CANCER_801027,0,0,0,0
CANCER_801067,1,0,1,1
CANCER_801069,0,0,0,0
CANCER_801110,1,0,1,1
CANCER_801161,1,0,1,1
CANCER_801203,0,0,0,0
CANCER_801210,1,0,1,1
CANCER_801222,0,0,0,0
CANCER_801223,1,0,1,1
CANCER_801228,0,0,0,0
CANCER_801248,1,0,1,1
CANCER_801275,0,0,0,0
CANCER_801279,0,0,0,0
CANCER_801291,0,0,0,0
CANCER_801479,0,0,0,0
CANCER_801677,1,0,0,1
CANCER_801680,0,0,0,0
CANCER_801688,1,0,0,1
CANCER_801690,0,0,0,0
CANCER_801691,0,0,0,0
CANCER_801692,0,0,0,0
CANCER_801697,1,0,1,1
CANCER_801700,1,0,1,1
CANCER_802136,0,0,0,0
CANCER_802139,1,0,0,1
CANCER_802142,0,0,0,0
CANCER_802143,0,0,0,0
CANCER_802291,1,0,1,1
CANCER_802297,1,0,1,1
CANCER_802600,1,0,0,1
CANCER_802612,0,0,0,0
CANCER_802750,0,0,0,0
CANCER_802751,1,0,1,1
CANCER_802759,0,0,0,0
CANCER_802765,0,0,0,0
CANCER_802788,0,0,0,0
CANCER_802789,0,0,0,0
CANCER_802924,1,0,0,1
CANCER_802926,0,0,0,0
CANCER_802927,0,0,0,0
CANCER_802929,1,0,0,1
CANCER_802941,0,0,0,0
CANCER_802953,0,0,0,0
CANCER_802954,0,0,0,0
CANCER_803231,0,0,0,0
CANCER_803232,0,0,0,0
CANCER_803234,0,0,0,0
CANCER_803239,0,0,0,1
CANCER_803267,0,0,0,0
CANCER_803407,0,0,0,0
CANCER_803408,0,0,0,0
CANCER_803409,1,0,0,1
CANCER_803416,0,0,0,0
CANCER_803418,0,0,0,0
CANCER_803420,0,0,0,0
CANCER_803649,0,0,0,0
CANCER_804,0,0,0,1
CANCER_804214,1,0,0,1
CANCER_804339,0,0,0,0
CANCER_804462,0,0,0,0
CANCER_805,0,0,0,0
CANCER_806,1,0,0,1
CANCER_80709,1,0,0,1
CANCER_807375,1,0,1,1
CANCER_807376,0,0,0,0
CANCER_809,0,0,0,1
CANCER_810853,1,0,0,1
CANCER_811295,0,0,0,0
CANCER_811414,1,0,0,1
CANCER_811526,1,0,1,1
CANCER_812550,0,0,0,0
CANCER_812554,0,0,0,0
CANCER_812555,0,0,0,0
CANCER_813,0,0,0,1
CANCER_814,0,0,0,0
CANCER_815,0,0,0,0
CANCER_817000,0,0,0,0
CANCER_817033,1,0,0,1
CANCER_817074,0,0,0,0
CANCER_817093,0,0,0,0
CANCER_817276,0,0,0,0
CANCER_818202,1,0,0,1
CANCER_818260,1,0,1,1
CANCER_818303,0,0,0,0
CANCER_818335,1,0,0,1
CANCER_818336,0,0,0,0
CANCER_818362,1,0,1,1
CANCER_818395,0,0,0,0
CANCER_818400,1,0,1,1
CANCER_818408,1,0,1,1
CANCER_818471,0,0,0,0
CANCER_818476,1,0,1,1
CANCER_818506,0,0,0,0
CANCER_818508,1,0,1,1
CANCER_818528,0,0,0,0
CANCER_818537,0,0,0,0
CANCER_818545,1,0,1,1
CANCER_818652,0,0,0,0
CANCER_818655,0,0,0,0
CANCER_818660,1,0,1,1
CANCER_818661,0,0,0,0
CANCER_818720,0,0,0,0
CANCER_818740,0,0,0,0
CANCER_818769,1,0,1,1
CANCER_818775,1,0,1,1
CANCER_818790,0,0,0,0
CANCER_818804,0,0,0,0
CANCER_818810,0,0,0,0
CANCER_818840,1,0,1,1
CANCER_818869,0,0,0,0
CANCER_818877,0,0,0,0
CANCER_818889,0,0,0,0
CANCER_818902,1,0,0,1
CANCER_818904,0,0,0,0
CANCER_818907,0,0,0,0
CANCER_818920,0,0,0,0
CANCER_818928,1,0,1,1
CANCER_818959,0,0,0,0
CANCER_818971,0,0,0,0
CANCER_818995,1,0,1,1
CANCER_819002,1,0,0,1
CANCER_819012,1,0,1,1
CANCER_819019,1,0,1,1
CANCER_819020,0,0,0,0
CANCER_819029,0,0,0,0
CANCER_819034,0,0,0,0
CANCER_819054,1,0,1,1
CANCER_819062,1,0,1,1
CANCER_819093,0,0,0,0
CANCER_819102,0,0,0,0
CANCER_819157,1,0,1,1
CANCER_819188,1,0,1,1
CANCER_819201,0,0,0,0
CANCER_819234,0,0,0,0
CANCER_819252,0,0,0,0
CANCER_819258,1,0,0,1
CANCER_819265,0,0,0,0
CANCER_819274,1,0,1,1
CANCER_819288,0,0,0,0
CANCER_819316,1,0,1,1
CANCER_819343,1,0,1,1
CANCER_819374,0,0,0,0
CANCER_819453,0,0,0,0
CANCER_819459,1,0,1,1
CANCER_819483,1,0,1,1
CANCER_819495,0,0,0,0
CANCER_819502,0,0,0,0
CANCER_819503,1,0,1,1
CANCER_819509,0,0,0,0
CANCER_819512,0,0,0,0
CANCER_819570,0,0,0,0
CANCER_819618,0,0,0,0
CANCER_819619,1,0,1,1
CANCER_819652,0,0,0,0
CANCER_819674,1,0,1,1
CANCER_819693,1,0,1,1
CANCER_819698,0,0,0,0
CANCER_819710,1,0,1,1
CANCER_819717,0,0,0,0
CANCER_819732,0,0,0,0
CANCER_819733,0,0,0,0
CANCER_819760,0,0,0,0
CANCER_819796,0,0,0,0
CANCER_819816,1,0,1,1
CANCER_819819,0,0,0,0
CANCER_819863,0,0,0,0
CANCER_819903,0,0,0,0
CANCER_819922,0,0,0,0
CANCER_819988,0,0,0,0
CANCER_819989,1,0,1,1
CANCER_820,0,0,0,0
CANCER_820003,0,0,0,0
CANCER_820020,0,0,0,0
CANCER_820088,0,0,0,0
CANCER_820138,0,0,0,0
CANCER_820160,0,0,0,0
CANCER_820161,0,0,0,0
CANCER_820181,1,0,1,1
CANCER_820189,0,0,0,0
CANCER_820208,0,0,0,0
CANCER_820220,0,0,0,0
CANCER_820236,1,0,0,1
CANCER_820249,0,0,0,0
CANCER_820261,1,0,1,1
CANCER_820270,0,0,0,0
CANCER_820322,0,0,0,0
CANCER_820334,1,0,1,1
CANCER_820343,1,0,1,1
CANCER_820380,1,0,0,1
CANCER_820393,0,0,0,0
CANCER_820395,0,0,0,0
CANCER_820412,0,0,0,0
CANCER_820420,0,0,0,0
CANCER_820426,0,0,0,0
CANCER_820435,0,0,0,1
CANCER_820477,1,0,1,1
CANCER_820497,1,0,1,1
CANCER_820546,0,0,0,0
CANCER_820554,0,0,0,0
CANCER_820576,0,0,0,0
CANCER_820585,0,0,0,0
CANCER_820603,0,0,0,0
CANCER_820614,0,0,0,0
CANCER_820627,1,0,0,1
CANCER_820634,1,0,1,1
CANCER_820665,0,0,0,0
CANCER_820683,0,0,0,0
CANCER_820695,1,0,1,1
CANCER_820697,1,0,1,1
CANCER_820710,0,0,0,0
CANCER_820721,1,0,0,1
CANCER_820739,0,0,0,0
CANCER_820749,0,0,0,0
CANCER_820761,1,0,1,1
CANCER_820784,1,0,1,1
CANCER_820843,0,0,0,0
CANCER_820851,0,0,0,0
CANCER_820854,0,0,0,0
CANCER_820879,1,0,1,1
CANCER_820890,1,0,1,1
CANCER_820891,1,0,1,1
CANCER_820897,0,0,0,0
CANCER_820916,1,0,1,1
CANCER_820918,0,0,0,0
CANCER_820922,0,0,0,0
CANCER_820955,1,0,1,1
CANCER_820982,1,0,1,1
CANCER_820987,1,0,1,1
CANCER_821,0,0,0,1
CANCER_821001,0,0,0,0
CANCER_821021,0,0,0,0
CANCER_821036,0,0,0,0
CANCER_821062,0,0,0,0
CANCER_821083,1,0,0,1
CANCER_821094,1,0,1,1
CANCER_821104,1,0,1,1
CANCER_821125,0,0,0,0
CANCER_821129,0,0,0,0
CANCER_821130,0,0,0,0
CANCER_821131,1,0,1,1
CANCER_821145,0,0,0,0
CANCER_821149,0,0,0,0
CANCER_821171,0,0,0,0
CANCER_821190,1,0,1,1
CANCER_821194,1,0,1,1
CANCER_821215,0,0,0,0
CANCER_821251,0,0,0,0
CANCER_821259,0,0,0,1
CANCER_821260,0,0,0,0
CANCER_821261,0,0,0,0
CANCER_821265,0,0,0,0
CANCER_821292,0,0,0,0
CANCER_821323,1,0,1,1
CANCER_821329,1,0,1,1
CANCER_821333,1,0,1,1
CANCER_821342,0,0,0,0
CANCER_821349,0,0,0,0
CANCER_821380,0,0,0,0
CANCER_821408,1,0,1,1
CANCER_821412,1,0,1,1
CANCER_821423,1,0,0,1
CANCER_821424,0,0,0,1
CANCER_821473,0,0,0,0
CANCER_821475,1,0,1,1
CANCER_821496,0,0,0,0
CANCER_821523,0,0,0,0
CANCER_821534,0,0,0,0
CANCER_821595,0,0,0,0
CANCER_821599,1,0,1,1
CANCER_821646,0,0,0,0
CANCER_821672,0,0,0,0
CANCER_821737,1,0,1,1
CANCER_821738,1,0,0,1
CANCER_821748,0,0,0,0
CANCER_821781,1,0,1,1
CANCER_821785,0,0,0,0
CANCER_821794,0,0,0,0
CANCER_821798,1,0,1,1
CANCER_821839,0,0,0,0
CANCER_821844,0,0,0,0
CANCER_821860,0,0,0,0
CANCER_821863,1,0,1,1
CANCER_821873,1,0,1,1
CANCER_821876,0,0,0,0
CANCER_821883,1,0,1,1
CANCER_821915,0,0,0,0
CANCER_821916,0,0,0,0
CANCER_821954,1,0,1,1
CANCER_821961,0,0,0,0
CANCER_821975,1,0,1,1
CANCER_821978,1,0,1,1
CANCER_822000,0,0,0,0
CANCER_822006,0,0,0,0
CANCER_822009,1,0,0,1
CANCER_822041,0,0,0,0
CANCER_822090,0,0,0,0
CANCER_822123,1,0,1,1
CANCER_822146,0,0,0,0
CANCER_822148,1,0,1,1
CANCER_822155,0,0,0,0
CANCER_822161,0,0,0,0
CANCER_822178,0,0,0,0
CANCER_822185,1,0,1,1
CANCER_822197,1,0,1,1
CANCER_822210,0,0,0,0
CANCER_822245,1,0,1,1
CANCER_822267,0,0,0,0
CANCER_822311,1,0,1,1
CANCER_822351,0,0,0,0
CANCER_822367,1,0,1,1
CANCER_822382,0,0,0,0
CANCER_822391,0,0,0,0
CANCER_822393,0,0,0,0
CANCER_822417,1,0,1,1
CANCER_822418,0,0,0,0
CANCER_822465,1,0,1,1
CANCER_822474,1,0,1,1
CANCER_822475,1,0,1,1
CANCER_822541,0,0,0,0
CANCER_822551,1,0,1,1
CANCER_822590,0,0,0,0
CANCER_822629,0,0,0,0
CANCER_822642,0,0,0,0
CANCER_822649,0,0,0,0
CANCER_822660,1,0,0,1
CANCER_822699,0,0,0,0
CANCER_822707,0,0,0,0
CANCER_822708,0,0,0,0
CANCER_822709,1,0,1,1
CANCER_822710,1,0,1,1
CANCER_822711,1,0,1,1
CANCER_822719,0,0,0,0
CANCER_822727,0,0,0,0
CANCER_822729,1,0,1,1
CANCER_822747,0,0,0,0
CANCER_822749,0,0,0,0
CANCER_822756,0,0,0,0
CANCER_822767,0,0,0,0
CANCER_822772,0,0,0,0
CANCER_822776,0,0,0,0
CANCER_822784,1,0,1,1
CANCER_822788,1,0,1,1
CANCER_822789,0,0,0,0
CANCER_822819,1,0,1,1
CANCER_822855,0,0,0,0
CANCER_822870,0,0,0,0
CANCER_822878,0,0,0,0
CANCER_822893,0,0,0,0
CANCER_822901,1,0,1,1
CANCER_822904,1,0,1,1
CANCER_822914,0,0,0,0
CANCER_822928,1,0,1,1
CANCER_822934,1,0,1,1
CANCER_822953,1,0,0,1
CANCER_822963,1,0,1,1
CANCER_822968,0,0,0,0
CANCER_822984,1,0,1,1
CANCER_822988,0,0,0,0
CANCER_822997,0,0,0,0
CANCER_8230,0,0,0,0
CANCER_823003,0,0,0,0
CANCER_823004,0,0,0,0
CANCER_823006,1,0,1,1
CANCER_823009,1,0,1,1
CANCER_823019,1,0,1,1
CANCER_823026,0,0,0,0
CANCER_823045,1,0,1,1
CANCER_823062,0,0,0,1
CANCER_823074,1,0,1,1
CANCER_8231,1,0,0,1
CANCER_823105,0,0,0,0
CANCER_823125,1,0,0,1
CANCER_823129,0,0,0,0
CANCER_823130,0,0,0,0
CANCER_823164,0,0,0,0
CANCER_823172,1,0,1,1
CANCER_823173,1,0,1,1
CANCER_823195,0,0,0,0
CANCER_823196,1,0,1,1
CANCER_823215,1,0,1,1
CANCER_823222,0,0,0,0
CANCER_823244,1,0,1,1
CANCER_823272,0,0,0,0
CANCER_823275,0,0,0,0
CANCER_8233,0,0,0,0
CANCER_823302,0,0,0,0
CANCER_823309,0,0,0,0
CANCER_823312,0,0,0,0
CANCER_823313,0,0,0,0
CANCER_823335,0,0,0,0
CANCER_823353,0,0,0,0
CANCER_823364,0,0,0,0
CANCER_823395,0,0,0,0
CANCER_8234,1,0,0,1
CANCER_823404,1,0,1,1
CANCER_823440,0,0,0,0
CANCER_823464,0,0,0,0
CANCER_823466,0,0,0,0
CANCER_823471,0,0,0,0
CANCER_8235,0,0,0,0
CANCER_823517,0,0,0,0
CANCER_823546,1,0,1,1
CANCER_823623,1,0,1,1
CANCER_823650,1,0,1,1
CANCER_823665,1,0,1,1
CANCER_823671,1,0,1,1
CANCER_823687,0,0,0,0
CANCER_823696,0,0,0,0
CANCER_823703,0,0,0,0
CANCER_823717,1,0,1,1
CANCER_823735,1,0,1,1
CANCER_823745,1,0,1,1
CANCER_823752,1,0,1,1
CANCER_823765,0,0,0,0
CANCER_823773,0,0,0,0
CANCER_823774,0,0,0,0
CANCER_823791,0,0,0,0
CANCER_823806,1,0,0,1
CANCER_823814,0,0,0,0
CANCER_823815,1,0,1,1
CANCER_823875,0,0,0,0
CANCER_823919,1,0,1,1
CANCER_823921,0,0,0,0
CANCER_823923,0,0,0,0
CANCER_823929,0,0,0,0
CANCER_823930,1,0,1,1
CANCER_823948,1,0,0,1
CANCER_823953,0,0,0,0
CANCER_823985,0,0,0,0
CANCER_823996,1,0,1,1
CANCER_824026,1,0,1,1
CANCER_824028,0,0,0,0
CANCER_824066,0,0,0,0
CANCER_824108,0,0,0,0
CANCER_824110,0,0,0,0
CANCER_824142,0,0,0,0
CANCER_824164,1,0,1,1
CANCER_824171,0,0,0,0
CANCER_824173,1,0,1,1
CANCER_824181,1,0,1,1
CANCER_824201,0,0,0,0
CANCER_824204,1,0,1,1
CANCER_824219,0,0,0,0
CANCER_824224,0,0,0,0
CANCER_824238,1,0,1,1
CANCER_824241,0,0,0,0
CANCER_824248,1,0,1,1
CANCER_824255,0,0,0,0
CANCER_824273,1,0,0,1
CANCER_824281,1,0,1,1
CANCER_824289,1,0,1,1
CANCER_824316,0,0,0,0
CANCER_824317,1,0,1,1
CANCER_824330,0,0,0,0
CANCER_824343,1,0,0,1
CANCER_824345,1,0,1,1
CANCER_824346,1,0,1,1
CANCER_824351,0,0,0,0
CANCER_824433,0,0,0,0
CANCER_824462,0,0,0,0
CANCER_824470,0,0,0,0
CANCER_824482,0,0,0,0
CANCER_824521,0,0,0,0
CANCER_824541,0,0,0,0
CANCER_824552,0,0,0,0
CANCER_824605,1,0,1,1
CANCER_824618,0,0,0,0
CANCER_824624,0,0,0,0
CANCER_824629,0,0,0,0
CANCER_824643,0,0,0,0
CANCER_824649,0,0,0,0
CANCER_824665,1,0,0,1
CANCER_824674,0,0,0,0
CANCER_824698,1,0,1,1
CANCER_824702,1,0,1,1
CANCER_824717,1,0,1,1
CANCER_824725,1,0,1,1
CANCER_824792,1,0,0,1
CANCER_824793,0,0,0,0
CANCER_824803,1,0,1,1
CANCER_824810,1,0,0,1
CANCER_824826,1,0,0,1
CANCER_824830,0,0,0,0
CANCER_824872,0,0,0,0
CANCER_824899,1,0,1,1
CANCER_824907,0,0,0,0
CANCER_824921,0,0,0,0
CANCER_824955,0,0,0,0
CANCER_824960,0,0,0,0
CANCER_824968,0,0,0,0
CANCER_824971,0,0,0,0
CANCER_824972,1,0,1,1
CANCER_824979,1,0,1,1
CANCER_824980,1,0,1,1
CANCER_825,0,0,0,0
CANCER_825014,1,0,1,1
CANCER_825037,1,0,1,1
CANCER_825040,1,0,0,1
CANCER_825065,1,0,0,1
CANCER_825069,1,0,1,1
CANCER_825072,1,0,1,1
CANCER_825085,1,0,1,1
CANCER_825099,1,0,1,1
CANCER_825116,0,0,0,0
CANCER_825124,0,0,0,0
CANCER_825144,0,0,0,0
CANCER_825178,0,0,0,0
CANCER_825195,1,0,0,1
CANCER_825196,0,0,0,0
CANCER_825203,1,0,1,1
CANCER_825238,0,0,0,0
CANCER_825252,1,0,1,1
CANCER_825276,0,0,0,0
CANCER_825303,1,0,1,1
CANCER_825310,0,0,0,0
CANCER_825347,1,0,1,1
CANCER_825364,0,0,0,0
CANCER_825374,0,0,0,0
CANCER_825405,0,0,0,0
CANCER_825411,1,0,0,1
CANCER_825430,0,0,0,0
CANCER_825448,1,0,1,1
CANCER_825458,1,0,1,1
CANCER_825460,0,0,0,0
CANCER_825479,1,0,1,1
CANCER_825482,0,0,0,0
CANCER_825489,1,0,1,1
CANCER_825507,0,0,0,0
CANCER_825551,0,0,0,0
CANCER_825556,1,0,1,1
CANCER_825567,0,0,0,0
CANCER_825569,0,0,0,0
CANCER_825571,1,0,1,1
CANCER_825575,0,0,0,0
CANCER_825594,0,0,0,0
CANCER_825600,1,0,1,1
CANCER_825601,1,0,1,1
CANCER_825606,1,0,1,1
CANCER_825619,0,0,0,0
CANCER_825638,0,0,0,0
CANCER_825687,0,0,0,0
CANCER_825690,0,0,0,0
CANCER_825705,0,0,0,0
CANCER_825725,0,0,0,0
CANCER_825730,1,0,0,1
CANCER_825737,0,0,0,0
CANCER_825746,1,0,0,1
CANCER_825780,0,0,0,0
CANCER_825788,0,0,0,0
CANCER_825807,0,0,0,0
CANCER_825825,0,0,0,0
CANCER_825835,0,0,0,0
CANCER_825839,1,0,0,1
CANCER_825842,0,0,0,0
CANCER_825864,0,0,0,0
CANCER_825875,0,0,0,0
CANCER_825876,1,0,0,1
CANCER_825883,0,0,0,0
CANCER_825889,0,0,0,0
CANCER_825894,0,0,0,0
CANCER_825899,1,0,1,1
CANCER_825904,0,0,0,0
CANCER_825919,1,0,1,1
CANCER_825981,0,0,0,0
CANCER_826,0,0,0,1
CANCER_826003,0,0,0,0
CANCER_826055,1,0,1,1
CANCER_826058,0,0,0,0
CANCER_826059,1,0,1,1
CANCER_826062,0,0,0,0
CANCER_826070,0,0,0,0
CANCER_826091,0,0,0,0
CANCER_826093,0,0,0,0
CANCER_826102,1,0,1,1
CANCER_826103,0,0,0,0
CANCER_826193,1,0,1,1
CANCER_826210,0,0,0,0
CANCER_826252,1,0,1,1
CANCER_826293,0,0,0,0
CANCER_826305,0,0,0,0
CANCER_826309,1,0,1,1
CANCER_82631,1,0,0,1
CANCER_826335,1,0,1,1
CANCER_826336,1,0,0,1
CANCER_826338,1,0,1,1
CANCER_826356,1,0,1,1
CANCER_826371,1,0,1,1
CANCER_826373,0,0,0,0
CANCER_826388,1,0,1,1
CANCER_826394,0,0,0,0
CANCER_826399,1,0,1,1
CANCER_826423,1,0,1,1
CANCER_826482,1,0,1,1
CANCER_826491,1,0,1,1
CANCER_826492,1,0,1,1
CANCER_826502,1,0,1,1
CANCER_826508,0,0,0,0
CANCER_826515,1,0,1,1
CANCER_826530,1,0,1,1
CANCER_826547,1,0,1,1
CANCER_826563,0,0,0,0
CANCER_826566,0,0,0,0
CANCER_826569,1,0,1,1
CANCER_826589,0,0,0,0
CANCER_826590,1,0,0,1
CANCER_826596,1,0,1,1
CANCER_826609,1,0,1,1
CANCER_826660,0,0,0,0
CANCER_826682,1,0,0,1
CANCER_826697,1,0,1,1
CANCER_826720,0,0,0,0
CANCER_826732,1,0,0,1
CANCER_826744,1,0,1,1
CANCER_826756,1,0,1,1
CANCER_826773,0,0,0,0
CANCER_826776,1,0,1,1
CANCER_826781,0,0,0,0
CANCER_826799,1,0,1,1
CANCER_826800,1,0,1,1
CANCER_826814,0,0,0,0
CANCER_826849,0,0,0,0
CANCER_826850,0,0,0,0
CANCER_826857,0,0,0,0
CANCER_826866,1,0,1,1
CANCER_826908,0,0,0,0
CANCER_826916,0,0,0,0
CANCER_826945,1,0,1,1
CANCER_826949,0,0,0,0
CANCER_826956,0,0,0,0
CANCER_826959,0,0,0,0
CANCER_826972,0,0,0,0
CANCER_826973,0,0,0,0
CANCER_826990,0,0,0,0
CANCER_826996,1,0,1,1
CANCER_827009,0,0,0,0
CANCER_827012,0,0,0,0
CANCER_827014,0,0,0,0
CANCER_827015,1,0,1,1
CANCER_827018,1,0,1,1
CANCER_827041,1,0,1,1
CANCER_827061,1,0,1,1
CANCER_827082,0,0,0,0
CANCER_827089,0,0,0,0
CANCER_827094,1,0,1,1
CANCER_827096,1,0,1,1
CANCER_827099,0,0,0,0
CANCER_827108,1,0,0,1
CANCER_827109,1,0,1,1
CANCER_827123,1,0,1,1
CANCER_827132,1,0,1,1
CANCER_827134,0,0,0,0
CANCER_827138,1,0,0,1
CANCER_827148,1,0,1,1
CANCER_827161,1,0,1,1
CANCER_827197,1,0,1,1
CANCER_827211,0,0,0,0
CANCER_827228,1,0,1,1
CANCER_827231,0,0,0,0
CANCER_827235,0,0,0,0
CANCER_827255,0,0,0,1
CANCER_827278,1,0,1,1
CANCER_827301,0,0,0,0
CANCER_827322,0,0,0,0
CANCER_827328,0,0,0,0
CANCER_827339,0,0,0,0
CANCER_827353,0,0,0,0
CANCER_827384,0,0,0,0
CANCER_827401,1,0,0,1
CANCER_827419,0,0,0,0
CANCER_827423,1,0,1,1
CANCER_827424,1,0,1,1
CANCER_827425,1,0,1,1
CANCER_827431,0,0,0,0
CANCER_827446,0,0,0,0
CANCER_827453,1,0,0,1
CANCER_827463,0,0,0,0
CANCER_827481,0,0,0,0
CANCER_827529,0,0,0,0
CANCER_827530,1,0,1,1
CANCER_827531,0,0,0,0
CANCER_827543,0,0,0,0
CANCER_827570,0,0,0,0
CANCER_828,0,0,0,0
CANCER_830112,0,0,0,0
CANCER_830117,0,0,0,0
CANCER_830140,1,0,1,1
CANCER_830145,1,0,0,1
CANCER_830153,0,0,0,0
CANCER_830154,1,0,0,1
CANCER_830161,1,0,1,1
CANCER_830173,0,0,0,0
CANCER_830175,0,0,0,0
CANCER_830180,0,0,0,0
CANCER_830181,0,0,0,0
CANCER_830194,0,0,0,0
CANCER_830199,0,0,0,0
CANCER_830205,0,0,0,0
CANCER_830417,0,0,0,0
CANCER_830444,0,0,0,0
CANCER_830460,0,0,0,0
CANCER_830466,0,0,0,0
CANCER_830510,0,0,0,0
CANCER_830525,0,0,0,0
CANCER_830565,0,0,0,0
CANCER_830577,0,0,0,0
CANCER_830589,0,0,0,0
CANCER_830601,0,0,0,0
CANCER_830606,0,0,0,0
CANCER_830612,0,0,0,0
CANCER_830614,0,0,0,0
CANCER_830640,0,0,0,0
CANCER_830653,0,0,0,0
CANCER_830658,0,0,0,0
CANCER_830663,0,0,0,0
CANCER_830670,0,0,0,0
CANCER_830692,0,0,0,0
CANCER_830791,0,0,0,0
CANCER_830829,0,0,0,0
CANCER_830852,0,0,0,0
CANCER_830860,0,0,0,0
CANCER_830863,0,0,0,0
CANCER_830867,0,0,0,0
CANCER_830868,0,0,0,0
CANCER_830878,0,0,0,0
CANCER_830910,0,0,0,0
CANCER_830919,0,0,0,0
CANCER_831,0,0,0,0
CANCER_831020,0,0,0,0
CANCER_831021,0,0,0,0
CANCER_831041,0,0,0,0
CANCER_831049,0,0,0,0
CANCER_831063,0,0,0,0
CANCER_831082,0,0,0,0
CANCER_831084,0,0,0,0
CANCER_831085,0,0,0,0
CANCER_831086,0,0,0,0
CANCER_831095,0,0,0,0
CANCER_831096,0,0,0,0
CANCER_831114,0,0,0,0
CANCER_831128,0,0,0,0
CANCER_831159,0,0,0,0
CANCER_831170,0,0,0,0
CANCER_831192,0,0,0,0
