reviewer_id,reviewer_domain,blinded_case_id,assignment_type,case_domain,gene,variant_identifier,baseline_condition_label,target_context,primary_expert_endpoint_question,arrhythmia_high_value_gene,sads_cpvt_priority,portable_without_additional_interpretation,confidence_1_to_5,requires_disease_specific_review,requires_population_or_penetrance_context,requires_genotype_first_or_trigger_context,not_adjudicable,not_adjudicable_reason,short_rationale,review_minutes
HC_R2,hereditary_cancer,CABCASE_C99CCA0E19,core_400_casebook,hereditary_cancer,MSH2,CANCER_934379,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_C99CCA0E19,core_400_casebook,hereditary_cancer,MSH2,CANCER_934379,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_84DC887E80,core_400_casebook,hereditary_cancer,ATM,CANCER_1407237,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_84DC887E80,core_400_casebook,hereditary_cancer,ATM,CANCER_1407237,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_84DC887E80,core_400_casebook,hereditary_cancer,ATM,CANCER_1407237,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_C7A7037E04,core_400_casebook,hereditary_cancer,ATM,CANCER_141653,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_C7A7037E04,core_400_casebook,hereditary_cancer,ATM,CANCER_141653,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_C7A7037E04,core_400_casebook,hereditary_cancer,ATM,CANCER_141653,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_9545E57FEF,core_400_casebook,hereditary_cancer,ATM,CANCER_1452690,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_9545E57FEF,core_400_casebook,hereditary_cancer,ATM,CANCER_1452690,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_9545E57FEF,core_400_casebook,hereditary_cancer,ATM,CANCER_1452690,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_657688B00F,core_400_casebook,hereditary_cancer,CDH1,CANCER_406615,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_657688B00F,core_400_casebook,hereditary_cancer,CDH1,CANCER_406615,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_657688B00F,core_400_casebook,hereditary_cancer,CDH1,CANCER_406615,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_AEE985300E,core_400_casebook,hereditary_cancer,TP53,CANCER_528243,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_AEE985300E,core_400_casebook,hereditary_cancer,TP53,CANCER_528243,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_AEE985300E,core_400_casebook,hereditary_cancer,TP53,CANCER_528243,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_EF515EFF29,core_400_casebook,hereditary_cancer,ATM,CANCER_1209849,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_EF515EFF29,core_400_casebook,hereditary_cancer,ATM,CANCER_1209849,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_EF515EFF29,core_400_casebook,hereditary_cancer,ATM,CANCER_1209849,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_642392990A,core_400_casebook,hereditary_cancer,BRCA1,CANCER_266176,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_642392990A,core_400_casebook,hereditary_cancer,BRCA1,CANCER_266176,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_642392990A,core_400_casebook,hereditary_cancer,BRCA1,CANCER_266176,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R1,cardiomyopathy,CABCASE_7E1873A056,core_400_casebook,cardiomyopathy,TTN,CM_1465094,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R2,cardiomyopathy,CABCASE_7E1873A056,core_400_casebook,cardiomyopathy,TTN,CM_1465094,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R3,cardiomyopathy,CABCASE_7E1873A056,core_400_casebook,cardiomyopathy,TTN,CM_1465094,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_662FE70C35,core_400_casebook,hereditary_cancer,ATM,CANCER_187146,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_662FE70C35,core_400_casebook,hereditary_cancer,ATM,CANCER_187146,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_662FE70C35,core_400_casebook,hereditary_cancer,ATM,CANCER_187146,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_097F79F19E,core_400_casebook,hereditary_cancer,MLH1,CANCER_90206,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_097F79F19E,core_400_casebook,hereditary_cancer,MLH1,CANCER_90206,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_097F79F19E,core_400_casebook,hereditary_cancer,MLH1,CANCER_90206,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R1,cardiomyopathy,CABCASE_6D848DCE02,core_400_casebook,cardiomyopathy,TTN,CM_1678654,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R2,cardiomyopathy,CABCASE_6D848DCE02,core_400_casebook,cardiomyopathy,TTN,CM_1678654,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R3,cardiomyopathy,CABCASE_6D848DCE02,core_400_casebook,cardiomyopathy,TTN,CM_1678654,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_E83E34949D,core_400_casebook,hereditary_cancer,ATM,CANCER_370193,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_E83E34949D,core_400_casebook,hereditary_cancer,ATM,CANCER_370193,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_E83E34949D,core_400_casebook,hereditary_cancer,ATM,CANCER_370193,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_25133BDF06,core_400_casebook,hereditary_cancer,MSH6,CANCER_1330188,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_25133BDF06,core_400_casebook,hereditary_cancer,MSH6,CANCER_1330188,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_25133BDF06,core_400_casebook,hereditary_cancer,MSH6,CANCER_1330188,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_75D0D5F2B9,core_400_casebook,hereditary_cancer,PALB2,CANCER_231731,,"genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_75D0D5F2B9,core_400_casebook,hereditary_cancer,PALB2,CANCER_231731,,"genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_75D0D5F2B9,core_400_casebook,hereditary_cancer,PALB2,CANCER_231731,,"genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_921D6CF8D4,core_400_casebook,hereditary_cancer,BRCA2,CANCER_156172,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_921D6CF8D4,core_400_casebook,hereditary_cancer,BRCA2,CANCER_156172,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_921D6CF8D4,core_400_casebook,hereditary_cancer,BRCA2,CANCER_156172,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_580558F34B,core_400_casebook,hereditary_cancer,MSH6,CANCER_982701,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_580558F34B,core_400_casebook,hereditary_cancer,MSH6,CANCER_982701,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_580558F34B,core_400_casebook,hereditary_cancer,MSH6,CANCER_982701,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_6534CB186A,core_400_casebook,hereditary_cancer,MSH2,CANCER_90836,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_6534CB186A,core_400_casebook,hereditary_cancer,MSH2,CANCER_90836,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_6534CB186A,core_400_casebook,hereditary_cancer,MSH2,CANCER_90836,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_30BE8F57E2,core_400_casebook,hereditary_cancer,ATM,CANCER_370971,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_30BE8F57E2,core_400_casebook,hereditary_cancer,ATM,CANCER_370971,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_30BE8F57E2,core_400_casebook,hereditary_cancer,ATM,CANCER_370971,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_04308B4FE1,core_400_casebook,hereditary_cancer,MSH6,CANCER_864043,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_04308B4FE1,core_400_casebook,hereditary_cancer,MSH6,CANCER_864043,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_04308B4FE1,core_400_casebook,hereditary_cancer,MSH6,CANCER_864043,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_BA723FD90D,core_400_casebook,hereditary_cancer,MLH1,CANCER_90150,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_BA723FD90D,core_400_casebook,hereditary_cancer,MLH1,CANCER_90150,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_BA723FD90D,core_400_casebook,hereditary_cancer,MLH1,CANCER_90150,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R1,cardiomyopathy,CABCASE_394B2D681A,core_400_casebook,cardiomyopathy,TTN,CM_47237,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R2,cardiomyopathy,CABCASE_394B2D681A,core_400_casebook,cardiomyopathy,TTN,CM_47237,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R3,cardiomyopathy,CABCASE_394B2D681A,core_400_casebook,cardiomyopathy,TTN,CM_47237,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_52B31E85DD,core_400_casebook,hereditary_cancer,MUTYH,CANCER_1769939,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_52B31E85DD,core_400_casebook,hereditary_cancer,MUTYH,CANCER_1769939,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_52B31E85DD,core_400_casebook,hereditary_cancer,MUTYH,CANCER_1769939,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_250FA63812,core_400_casebook,hereditary_cancer,BMPR1A,CANCER_184498,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_250FA63812,core_400_casebook,hereditary_cancer,BMPR1A,CANCER_184498,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_250FA63812,core_400_casebook,hereditary_cancer,BMPR1A,CANCER_184498,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_E46A31F852,core_400_casebook,hereditary_cancer,CDH1,CANCER_532474,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_E46A31F852,core_400_casebook,hereditary_cancer,CDH1,CANCER_532474,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_E46A31F852,core_400_casebook,hereditary_cancer,CDH1,CANCER_532474,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_0DA3962D39,core_400_casebook,hereditary_cancer,APC,CANCER_231945,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_0DA3962D39,core_400_casebook,hereditary_cancer,APC,CANCER_231945,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_0DA3962D39,core_400_casebook,hereditary_cancer,APC,CANCER_231945,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_FAAFF893F4,core_400_casebook,hereditary_cancer,PTEN,CANCER_404148,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_FAAFF893F4,core_400_casebook,hereditary_cancer,PTEN,CANCER_404148,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_FAAFF893F4,core_400_casebook,hereditary_cancer,PTEN,CANCER_404148,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_B7114E4619,core_400_casebook,hereditary_cancer,MSH6,CANCER_1071630,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_B7114E4619,core_400_casebook,hereditary_cancer,MSH6,CANCER_1071630,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_B7114E4619,core_400_casebook,hereditary_cancer,MSH6,CANCER_1071630,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_D33E9B5C16,core_400_casebook,hereditary_cancer,BRCA2,CANCER_1418898,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_D33E9B5C16,core_400_casebook,hereditary_cancer,BRCA2,CANCER_1418898,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_D33E9B5C16,core_400_casebook,hereditary_cancer,BRCA2,CANCER_1418898,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_17B7427517,core_400_casebook,hereditary_cancer,BRCA2,CANCER_37726,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_17B7427517,core_400_casebook,hereditary_cancer,BRCA2,CANCER_37726,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_17B7427517,core_400_casebook,hereditary_cancer,BRCA2,CANCER_37726,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_861C26193D,core_400_casebook,hereditary_cancer,PMS2,CANCER_1411804,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_861C26193D,core_400_casebook,hereditary_cancer,PMS2,CANCER_1411804,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_861C26193D,core_400_casebook,hereditary_cancer,PMS2,CANCER_1411804,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R1,cardiomyopathy,CABCASE_3F095CD536,core_400_casebook,cardiomyopathy,TTN,CM_1687148,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R2,cardiomyopathy,CABCASE_3F095CD536,core_400_casebook,cardiomyopathy,TTN,CM_1687148,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R3,cardiomyopathy,CABCASE_3F095CD536,core_400_casebook,cardiomyopathy,TTN,CM_1687148,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_0AEFED7576,core_400_casebook,hereditary_cancer,ATM,CANCER_558225,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_0AEFED7576,core_400_casebook,hereditary_cancer,ATM,CANCER_558225,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
