assertion_id,domain,variation_id,gene,input_condition_label,normalized_condition_label,baseline_environment,classification,review_status,submitter_count,cab_portability_regime,cab_portability_score,cab_mode,direct_deterministic_use_allowed,routing_decision_source,routing_primary_action,routing_secondary_flags,unsupported_reuse_risk,cross_environment_drift_risk,condition_label_drift_risk,warning_codes,explanation_short,evidence_fields_used,limitations
ARR_1325231,inherited_arrhythmia,ARR_1325231,TRDN,,,unknown,,,0,unavailable,41.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_420865,inherited_arrhythmia,ARR_420865,RYR2,,,unknown,,,0,unavailable,23.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_418465,inherited_arrhythmia,ARR_418465,RYR2,,,unknown,,,0,unavailable,23.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_404218,inherited_arrhythmia,ARR_404218,RYR2,,,unknown,,,0,unavailable,0.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_404208,inherited_arrhythmia,ARR_404208,RYR2,,,unknown,,,0,unavailable,12.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_372588,inherited_arrhythmia,ARR_372588,RYR2,,,unknown,,,0,unavailable,23.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_372582,inherited_arrhythmia,ARR_372582,RYR2,,,unknown,,,0,unavailable,23.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1793918,inherited_arrhythmia,ARR_1793918,CASQ2,,,unknown,,,0,unavailable,9.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1324014,inherited_arrhythmia,ARR_1324014,CASQ2,,,unknown,,,0,unavailable,24.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_452250,inherited_arrhythmia,ARR_452250,CASQ2,,,unknown,,,0,unavailable,9.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1798674,inherited_arrhythmia,ARR_1798674,TRDN,,,unknown,,,0,unavailable,9.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1797791,inherited_arrhythmia,ARR_1797791,TRDN,,,unknown,,,0,unavailable,28.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1746830,inherited_arrhythmia,ARR_1746830,TRDN,,,unknown,,,0,unavailable,9.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1708485,inherited_arrhythmia,ARR_1708485,TRDN,,,unknown,,,0,unavailable,32.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1458047,inherited_arrhythmia,ARR_1458047,TRDN,,,unknown,,,0,unavailable,17.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_463677,inherited_arrhythmia,ARR_463677,TRDN,,,unknown,,,0,unavailable,17.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_408740,inherited_arrhythmia,ARR_408740,TRDN,,,unknown,,,0,unavailable,0.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_408737,inherited_arrhythmia,ARR_408737,TRDN,,,unknown,,,0,unavailable,17.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1362982,inherited_arrhythmia,ARR_1362982,CALM1,,,unknown,,,0,unavailable,27.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_974613,inherited_arrhythmia,ARR_974613,CALM1,,,unknown,,,0,unavailable,27.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_974612,inherited_arrhythmia,ARR_974612,CALM1,,,unknown,,,0,unavailable,27.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_961658,inherited_arrhythmia,ARR_961658,CALM1,,,unknown,,,0,unavailable,27.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_948239,inherited_arrhythmia,ARR_948239,CALM1,,,unknown,,,0,unavailable,27.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_639902,inherited_arrhythmia,ARR_639902,CALM1,,,unknown,,,0,unavailable,27.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_542137,inherited_arrhythmia,ARR_542137,CALM1,,,unknown,,,0,unavailable,27.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_426161,inherited_arrhythmia,ARR_426161,CALM1,,,unknown,,,0,unavailable,12.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_418107,inherited_arrhythmia,ARR_418107,CALM1,,,unknown,,,0,unavailable,23.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_388500,inherited_arrhythmia,ARR_388500,CALM1,,,unknown,,,0,unavailable,23.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_384090,inherited_arrhythmia,ARR_384090,CALM1,,,unknown,,,0,unavailable,23.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1456260,inherited_arrhythmia,ARR_1456260,CALM2,,,unknown,,,0,unavailable,51.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1398892,inherited_arrhythmia,ARR_1398892,CALM2,,,unknown,,,0,unavailable,51.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1327459,inherited_arrhythmia,ARR_1327459,CALM2,,,unknown,,,0,unavailable,47.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1067140,inherited_arrhythmia,ARR_1067140,CALM2,,,unknown,,,0,unavailable,51.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_955533,inherited_arrhythmia,ARR_955533,CALM2,,,unknown,,,0,unavailable,51.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_812710,inherited_arrhythmia,ARR_812710,CALM2,,,unknown,,,0,unavailable,51.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_641544,inherited_arrhythmia,ARR_641544,CALM2,,,unknown,,,0,unavailable,28.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_576319,inherited_arrhythmia,ARR_576319,CALM2,,,unknown,,,0,unavailable,51.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_488476,inherited_arrhythmia,ARR_488476,CALM2,,,unknown,,,0,unavailable,51.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_448971,inherited_arrhythmia,ARR_448971,CALM2,,,unknown,,,0,unavailable,18.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1358003,inherited_arrhythmia,ARR_1358003,CALM3,,,unknown,,,0,unavailable,44.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_812678,inherited_arrhythmia,ARR_812678,CALM3,,,unknown,,,0,unavailable,44.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
