assertion_id,future_condition_label_drift,future_classification_change,future_cross_environment_drift,future_any_meaning_drift
CM_389537,0,0,0,0
CM_389666,0,0,0,0
CM_390057,1,0,1,1
CM_391080,1,0,1,1
CM_393212,0,0,0,0
CM_39465,0,0,0,0
CM_39718,1,0,0,1
CM_397542,0,0,0,0
CM_404643,0,0,0,0
CM_404650,0,0,0,0
CM_404709,0,0,0,0
CM_404714,0,0,0,0
CM_404715,0,0,0,0
CM_404732,1,0,0,1
CM_404748,1,0,0,1
CM_404765,1,0,0,1
CM_404768,0,0,0,0
CM_404812,0,0,0,0
CM_404828,0,0,0,0
CM_404847,0,0,0,0
CM_404858,0,0,0,0
CM_404881,0,0,0,0
CM_404884,0,0,0,0
CM_404894,1,0,0,1
CM_404908,0,0,0,0
CM_404916,0,0,0,0
CM_404920,1,0,0,1
CM_404929,0,0,0,0
CM_404937,0,0,0,0
CM_404958,0,0,0,0
CM_404966,0,0,0,0
CM_404967,0,0,0,0
CM_405008,1,0,0,1
CM_405009,1,0,0,1
CM_405044,0,0,0,0
CM_405054,1,0,0,1
CM_405070,0,0,0,0
CM_405075,1,0,0,1
CM_405079,1,0,0,1
CM_405082,1,0,0,1
CM_405094,0,0,0,0
CM_405135,0,0,0,0
CM_405145,1,0,0,1
CM_405176,0,0,0,0
CM_405180,0,0,0,0
CM_405186,0,0,0,0
CM_405223,1,0,0,1
CM_405232,1,0,0,1
CM_405233,1,0,0,1
CM_405234,1,0,0,1
CM_405237,1,0,0,1
CM_405247,1,0,0,1
CM_405248,1,0,0,1
CM_406545,0,0,0,0
CM_406550,0,0,0,0
CM_406551,0,0,0,0
CM_406552,1,0,0,1
CM_406553,1,0,0,1
CM_406554,0,0,0,0
CM_406555,0,0,0,0
CM_407186,1,0,0,1
CM_407187,0,0,0,0
CM_407193,0,0,0,0
CM_407195,1,0,0,1
CM_407200,0,0,0,0
CM_407309,1,0,0,1
CM_407313,0,0,0,0
CM_407318,0,0,0,0
CM_407321,0,0,0,0
CM_407322,0,0,0,0
CM_407332,1,0,0,1
CM_407333,0,0,0,0
CM_407336,0,0,0,0
CM_408988,0,0,0,0
CM_408993,0,0,0,0
CM_408994,0,0,0,0
CM_410229,0,0,0,0
CM_410230,0,0,0,0
CM_410239,1,0,0,1
CM_410373,0,0,0,1
CM_410650,0,0,0,0
CM_411124,0,0,0,0
CM_411653,0,0,0,0
CM_417386,0,0,0,0
CM_417401,0,0,0,0
CM_417402,0,0,0,0
CM_417718,1,0,0,1
CM_417931,0,0,0,0
CM_417932,0,0,0,0
CM_418167,0,0,0,0
CM_418168,0,0,0,0
CM_418349,1,0,0,1
CM_418352,0,0,0,0
CM_418356,0,0,0,0
CM_418411,0,0,0,0
CM_418523,0,0,0,0
CM_418530,0,0,0,0
CM_418686,1,0,0,1
CM_418687,0,0,0,0
CM_418717,0,0,0,0
CM_418720,1,0,1,1
CM_418750,0,0,0,0
CM_418768,1,0,0,1
CM_418781,1,0,1,1
CM_418788,1,0,1,1
CM_418892,0,0,0,0
CM_418933,0,0,0,0
CM_418978,1,0,1,1
CM_419041,0,0,0,0
CM_419055,0,0,0,0
CM_419067,0,0,0,0
CM_419099,0,0,0,0
CM_419135,0,0,0,0
CM_419142,0,0,0,0
CM_419310,1,0,1,1
CM_419359,0,0,0,0
CM_419380,1,0,0,1
CM_419399,1,0,0,1
CM_419444,1,0,1,1
CM_419455,0,0,0,0
CM_419461,0,0,0,0
CM_419466,1,0,1,1
CM_419485,0,0,0,0
CM_419495,0,0,0,0
CM_419496,1,0,0,1
CM_419603,1,0,1,1
CM_419658,0,0,0,0
CM_419714,1,0,1,1
CM_419851,0,0,0,0
CM_419964,0,0,0,0
CM_420065,0,0,0,0
CM_420146,1,0,0,1
CM_420209,1,0,1,1
CM_420424,0,0,0,0
CM_420426,1,0,0,1
CM_420657,1,0,0,1
CM_420810,0,0,0,0
CM_420867,0,0,0,0
CM_421131,1,0,1,1
CM_421186,0,0,0,0
CM_421212,0,0,0,0
CM_421215,1,0,0,1
CM_421585,0,0,0,0
CM_421760,1,0,1,1
CM_421846,0,0,0,0
CM_421858,1,0,0,1
CM_422189,0,0,0,0
CM_422311,0,0,0,0
CM_422326,0,0,0,0
CM_422637,1,0,1,1
CM_422697,0,0,0,0
CM_422733,1,0,0,1
CM_422810,0,0,0,0
CM_422887,0,0,0,0
CM_422901,0,0,0,0
CM_422942,0,0,0,0
CM_422980,1,0,1,1
CM_423038,0,0,0,0
CM_423105,0,0,0,0
CM_423106,0,0,0,0
CM_423117,0,0,0,0
CM_423160,0,0,0,0
CM_423248,1,0,1,1
CM_423289,1,0,1,1
CM_423349,1,0,0,1
CM_423378,1,0,1,1
CM_423379,0,0,0,0
CM_423555,1,0,1,1
CM_423681,0,0,0,0
CM_423780,0,0,0,0
CM_423883,0,0,0,0
CM_424228,0,0,0,0
CM_424458,1,0,1,1
CM_424915,0,0,0,0
CM_425038,0,0,0,0
CM_42507,0,0,0,0
CM_42508,0,0,0,0
CM_42511,1,0,0,1
CM_42514,1,0,0,1
CM_42517,1,0,0,1
CM_42522,1,0,0,1
CM_425239,0,0,0,0
CM_42525,1,0,0,1
CM_42532,1,0,0,1
CM_42537,1,0,1,1
CM_42541,1,0,1,1
CM_42547,1,0,0,1
CM_42556,1,0,1,1
CM_42560,0,0,0,0
CM_42565,1,0,0,1
CM_42568,0,0,0,0
CM_42578,0,0,0,0
CM_42580,0,0,0,0
CM_42581,0,0,0,0
CM_42582,1,0,0,1
CM_42585,1,0,0,1
CM_42591,0,0,0,0
CM_42592,1,0,0,1
CM_42593,1,0,0,1
CM_42596,1,0,0,1
CM_42597,1,0,0,1
CM_42602,0,0,0,0
CM_42605,0,0,0,0
CM_42610,1,0,0,1
CM_42611,0,0,0,0
CM_42613,0,0,0,0
CM_42615,1,0,0,1
CM_42619,1,0,0,1
CM_42622,0,0,0,0
CM_42625,1,0,0,1
CM_42632,0,0,0,0
CM_42635,0,0,0,0
CM_42636,0,0,0,0
CM_42639,0,0,0,0
CM_426390,1,0,0,1
CM_42641,1,0,0,1
CM_426430,0,0,0,0
CM_42646,1,0,0,1
CM_42650,1,0,0,1
CM_42660,0,0,0,0
CM_42663,0,0,0,0
CM_42667,1,0,0,1
CM_42669,0,0,0,0
CM_42672,1,0,0,1
CM_42677,1,0,1,1
CM_42683,0,0,0,0
CM_426838,1,0,1,1
CM_42690,0,0,0,0
CM_42691,0,0,0,0
CM_42692,1,0,0,1
CM_42693,1,0,0,1
CM_42694,1,0,0,1
CM_42696,0,0,0,0
CM_426996,1,0,0,1
CM_426997,0,0,0,0
CM_42701,1,0,1,1
CM_427010,0,0,0,0
CM_427017,0,0,0,0
CM_42702,1,0,0,1
CM_42706,1,0,0,1
CM_42707,0,0,0,0
CM_427135,0,0,0,0
CM_42714,1,0,0,1
CM_42715,1,0,0,1
CM_42717,1,0,1,1
CM_42718,0,0,0,0
CM_427207,0,0,0,0
CM_427243,1,0,0,1
CM_42726,0,0,0,0
CM_42727,1,0,0,1
CM_42728,0,0,0,0
CM_42729,1,0,0,1
CM_42733,0,0,0,0
CM_42735,1,0,0,1
CM_42737,0,0,0,0
CM_42741,0,0,0,0
CM_42749,1,0,0,1
CM_42751,0,0,0,0
CM_42755,0,0,0,0
CM_42764,0,0,0,0
CM_42765,0,0,0,0
CM_42770,0,0,0,0
CM_42771,1,0,0,1
CM_42774,1,0,0,1
CM_427807,1,0,0,1
CM_42783,0,0,0,0
CM_42784,0,0,0,0
CM_42787,1,0,0,1
CM_42790,1,0,0,1
CM_42791,1,0,0,1
CM_42792,0,0,0,0
CM_427928,1,0,0,1
CM_427949,0,0,0,0
CM_42795,0,0,0,0
CM_42801,1,0,0,1
CM_42805,1,0,0,1
CM_42806,1,0,0,1
CM_42807,0,0,0,0
CM_42814,0,0,0,0
CM_42820,1,0,0,1
CM_42822,1,0,0,1
CM_42831,0,0,0,0
CM_42835,1,0,0,1
CM_42838,1,0,0,1
CM_42840,1,0,0,1
CM_42862,1,0,0,1
CM_42867,0,0,0,0
CM_42874,1,0,0,1
CM_42875,1,0,0,1
CM_42880,0,0,0,0
CM_42885,0,0,0,0
CM_42890,1,0,0,1
CM_42895,0,0,0,0
CM_42910,0,0,0,0
CM_42913,0,0,0,0
CM_42914,1,0,0,1
CM_42916,1,0,0,1
CM_42921,1,0,0,1
CM_429219,1,0,0,1
CM_42922,1,0,0,1
CM_42926,0,0,0,0
CM_42927,0,0,0,0
CM_42932,0,0,0,0
CM_42933,0,0,0,0
CM_42934,0,0,0,0
CM_429420,0,0,0,0
CM_429437,0,0,0,0
CM_429441,0,0,0,0
CM_42948,1,0,0,1
CM_42950,1,0,0,1
CM_429512,1,0,1,1
CM_42965,1,0,0,1
CM_429657,1,0,1,1
CM_429708,0,0,0,0
CM_429709,0,0,0,0
CM_429740,1,0,1,1
CM_429741,0,0,0,0
CM_429762,0,0,0,0
CM_429894,0,0,0,0
CM_429898,0,0,0,0
CM_42992,1,0,0,1
CM_429921,1,0,1,1
CM_429923,0,0,0,0
CM_42993,1,0,0,1
CM_429937,1,0,1,1
CM_430008,0,0,0,0
CM_43003,1,0,0,1
CM_43006,1,0,0,1
CM_43013,0,0,0,0
CM_430169,0,0,0,0
CM_430269,0,0,0,0
CM_430390,0,0,0,0
CM_430400,0,0,0,0
CM_430457,1,0,0,1
CM_430461,1,0,1,1
CM_43055,0,0,0,0
CM_430568,1,0,1,1
CM_430571,0,0,0,0
CM_43069,0,0,0,0
CM_430733,0,0,0,0
CM_43083,0,0,0,0
CM_43088,1,0,1,1
CM_43093,1,0,0,1
CM_43100,1,0,0,1
CM_43106,1,0,0,1
CM_431449,0,0,0,0
CM_431487,0,0,0,0
CM_431883,0,0,0,0
CM_431887,1,0,1,1
CM_431937,1,0,1,1
CM_432027,1,0,1,1
CM_432102,1,0,1,1
CM_432126,0,0,0,0
CM_432138,0,0,0,0
CM_432143,1,0,1,1
CM_432151,0,0,0,0
CM_432205,0,0,0,0
CM_432214,1,0,1,1
CM_432355,1,0,1,1
CM_432413,1,0,0,1
CM_432430,1,0,0,1
CM_432903,1,0,1,1
CM_432954,0,0,0,0
CM_43360,0,0,0,1
CM_43381,0,0,0,0
CM_43383,0,0,0,0
CM_43384,0,0,0,0
CM_43387,0,0,0,0
CM_43388,1,0,0,1
CM_43389,1,0,0,1
CM_43390,1,0,0,1
CM_43392,1,0,1,1
CM_43394,0,0,0,0
CM_43395,0,0,0,0
CM_43406,0,0,0,0
CM_43415,0,0,0,0
CM_43417,0,0,0,0
CM_43436,0,0,0,0
CM_435769,0,0,0,0
CM_435770,0,0,0,0
CM_435771,0,0,0,0
CM_435773,0,0,0,0
CM_435775,0,0,0,0
CM_435777,0,0,0,0
CM_435778,1,0,1,1
CM_43625,1,0,0,1
CM_43626,0,0,0,0
CM_43627,1,0,0,1
CM_43628,0,0,0,1
CM_43629,1,0,0,1
CM_43634,0,0,0,0
CM_43636,0,0,0,0
CM_43637,1,0,0,1
CM_43639,1,0,1,1
CM_43648,0,0,0,0
CM_43649,0,0,0,0
CM_43659,1,0,0,1
CM_43673,1,0,0,1
CM_437408,0,0,0,0
CM_437416,0,0,0,0
CM_437425,1,0,0,1
CM_439622,1,0,0,1
CM_43998,0,0,0,0
CM_440373,0,0,0,0
CM_440374,0,0,0,0
CM_44260,0,0,0,0
CM_44268,0,0,0,0
CM_44332,1,0,0,1
CM_444011,0,0,0,0
CM_446420,1,0,0,1
CM_446425,0,0,0,0
CM_446426,1,0,0,1
CM_446427,1,0,0,1
CM_446470,0,0,0,0
CM_44778,0,0,0,0
CM_44852,1,0,0,1
CM_44856,1,0,0,1
CM_44865,0,0,0,0
CM_44872,1,0,0,1
CM_448767,1,0,1,1
CM_448786,1,0,1,1
CM_448811,0,0,0,0
CM_44885,1,0,0,1
CM_44888,0,0,0,0
CM_44892,1,0,0,1
CM_44896,1,0,0,1
CM_449066,0,0,0,0
CM_449068,1,0,1,1
CM_44914,1,0,0,1
CM_449165,0,0,0,0
CM_44922,1,0,0,1
CM_44927,0,0,0,0
CM_44928,1,0,0,1
CM_449315,0,0,0,0
CM_44946,1,0,0,1
CM_44948,1,0,0,1
CM_449610,0,0,0,0
CM_449736,0,0,0,0
CM_44978,1,0,1,1
CM_45010,1,0,0,1
CM_45011,1,0,0,1
CM_45015,1,0,0,1
CM_45016,1,0,0,1
CM_45019,1,0,0,1
CM_45020,1,0,0,1
CM_45022,1,0,0,1
CM_45027,1,0,0,1
CM_45028,1,0,0,1
CM_45036,1,0,0,1
CM_45038,0,0,0,0
CM_45041,0,0,0,0
CM_45045,0,0,0,0
CM_45046,0,0,0,0
CM_45047,0,0,0,0
CM_45049,0,0,0,0
CM_45051,0,0,0,0
CM_45054,0,0,0,0
CM_450580,1,0,0,1
CM_450582,1,0,1,1
CM_45059,1,0,0,1
CM_45063,1,0,0,1
CM_45065,0,0,0,0
CM_45071,0,0,0,0
CM_45075,0,0,0,0
CM_45091,0,0,0,0
CM_451114,1,0,0,1
CM_451171,0,0,0,1
CM_451211,1,0,0,1
CM_451450,1,0,1,1
CM_451646,1,0,0,1
CM_451696,0,0,0,0
CM_451733,1,0,0,1
CM_451748,1,0,0,1
CM_45183,0,0,0,0
CM_452129,0,0,0,0
CM_452249,1,0,1,1
CM_452266,1,0,0,1
CM_452449,1,0,1,1
CM_452533,1,0,1,1
CM_452703,1,0,1,1
CM_452787,1,0,0,1
CM_452835,0,0,0,0
CM_452839,0,0,0,0
CM_453027,0,0,0,0
CM_453177,1,0,1,1
CM_454297,0,0,0,0
CM_454298,0,0,0,0
CM_454301,1,0,0,1
CM_454317,0,0,0,0
CM_454318,0,0,0,0
CM_454323,0,0,0,0
CM_454324,0,0,0,0
CM_454332,0,0,0,0
CM_454354,1,0,0,1
CM_454357,0,0,0,0
CM_454361,0,0,0,0
CM_454380,0,0,0,0
CM_454395,1,0,0,1
CM_46168,0,0,0,0
CM_464030,0,0,0,0
CM_464403,0,0,0,0
CM_464405,0,0,0,0
CM_464409,0,0,0,0
CM_464426,0,0,0,1
CM_464431,1,0,0,1
CM_464432,0,0,0,0
CM_464497,1,0,0,1
CM_464956,1,0,0,1
CM_464957,1,0,0,1
CM_464958,1,0,0,1
CM_464959,1,0,0,1
CM_464960,1,0,0,1
CM_464961,1,0,0,1
CM_464962,1,0,0,1
CM_464963,1,0,0,1
CM_464964,1,0,0,1
CM_464965,0,0,0,0
CM_464966,1,0,0,1
CM_464968,1,0,0,1
CM_46601,0,0,0,0
CM_466350,0,0,0,0
CM_466631,0,0,0,0
CM_466632,0,0,0,0
CM_466633,0,0,0,0
CM_466634,0,0,0,0
CM_466635,0,0,0,0
CM_466636,1,0,0,1
CM_466637,0,0,0,0
CM_466638,1,0,0,1
CM_466639,0,0,0,0
CM_466640,0,0,0,0
CM_466641,1,0,0,1
CM_466642,1,0,0,1
CM_466644,1,0,0,1
CM_466645,0,0,0,0
CM_466646,0,0,0,0
CM_466647,1,0,0,1
CM_466648,0,0,0,0
CM_466649,0,0,0,0
CM_466650,0,0,0,0
CM_466652,1,0,0,1
CM_466654,0,0,0,0
CM_466655,0,0,0,0
CM_466656,1,0,0,1
CM_466657,1,0,0,1
CM_466658,0,0,0,0
CM_466659,0,0,0,0
CM_466660,1,0,0,1
CM_466662,0,0,0,0
CM_466663,0,0,0,0
CM_466664,0,0,0,0
CM_466665,0,0,0,0
CM_466666,1,0,0,1
CM_466667,0,0,0,0
CM_466668,0,0,0,0
CM_466670,0,0,0,0
CM_466671,0,0,0,0
CM_466672,0,0,0,0
CM_466673,0,0,0,0
CM_466677,0,0,0,0
CM_466678,0,0,0,0
CM_467183,0,0,0,0
CM_468366,0,0,0,0
CM_468388,0,0,0,0
CM_46997,0,0,0,0
CM_47003,0,0,0,0
CM_47004,1,0,0,1
CM_47012,0,0,0,0
CM_47047,1,0,0,1
CM_47092,1,0,0,1
CM_47113,0,0,0,0
CM_47115,0,0,0,0
CM_47119,1,0,0,1
CM_47121,0,0,0,0
CM_47131,0,0,0,0
CM_47147,1,0,0,1
CM_47175,1,0,0,1
CM_471798,0,0,0,0
CM_471799,0,0,0,0
CM_47237,1,0,0,1
CM_47273,0,0,0,0
CM_47301,1,0,1,1
CM_47323,0,0,0,0
CM_47324,1,0,0,1
CM_47397,0,0,0,0
CM_47458,1,0,0,1
CM_47486,0,0,0,0
CM_47498,1,0,0,1
CM_47500,0,0,0,0
CM_47535,0,0,0,0
CM_47599,1,0,0,1
CM_47657,0,0,0,0
CM_476823,0,0,0,0
CM_476824,0,0,0,0
CM_476831,0,0,0,0
CM_476834,1,0,0,1
CM_476836,1,0,0,1
CM_476837,0,0,0,0
CM_478121,1,0,0,1
CM_478122,1,0,0,1
CM_478123,1,0,0,1
CM_478124,1,0,0,1
CM_478125,1,0,0,1
CM_478126,1,0,0,1
CM_478127,1,0,0,1
CM_478128,1,0,0,1
CM_478129,1,0,0,1
CM_478130,1,0,0,1
CM_478131,1,0,0,1
CM_478132,1,0,0,1
CM_478133,1,0,0,1
CM_47820,1,0,0,1
CM_48029,0,0,0,0
CM_48030,1,0,0,1
CM_48031,1,0,0,1
CM_48032,0,0,0,0
CM_48041,0,0,0,0
CM_48042,0,0,0,0
CM_48046,1,0,0,1
CM_48061,1,0,0,1
CM_48067,0,0,0,0
CM_48068,0,0,0,0
CM_48069,1,0,0,1
CM_48070,1,0,0,1
CM_48074,1,0,0,1
CM_48075,1,0,0,1
CM_48079,1,0,0,1
CM_48080,1,0,0,1
CM_48081,1,0,0,1
CM_48084,1,0,0,1
CM_48093,1,0,0,1
CM_48095,0,0,0,0
CM_48096,1,0,0,1
CM_487595,0,0,0,0
CM_488396,1,0,0,1
CM_488542,1,0,1,1
CM_488705,0,0,0,0
CM_488711,0,0,0,0
CM_488732,1,0,0,1
CM_488796,1,0,1,1
CM_488797,1,0,0,1
CM_488810,1,0,0,1
CM_488847,1,0,1,1
CM_488972,0,0,0,0
CM_488983,1,0,0,1
CM_489006,0,0,0,0
CM_489060,0,0,0,1
CM_489066,1,0,0,1
CM_489151,1,0,0,1
CM_489208,0,0,0,0
CM_489297,0,0,0,0
CM_489308,1,0,1,1
CM_489339,1,0,0,1
CM_489358,0,0,0,0
CM_493304,0,0,0,0
CM_496253,1,0,1,1
CM_496256,1,0,0,1
CM_496992,0,0,0,0
CM_498278,1,0,0,1
CM_498930,1,0,1,1
CM_499035,0,0,0,0
CM_499641,1,0,0,1
CM_500222,1,0,1,1
CM_500663,1,0,0,1
CM_500666,1,0,1,1
CM_500918,0,0,0,0
CM_501266,0,0,0,0
CM_501638,0,0,0,0
CM_502233,0,0,0,0
CM_503512,0,0,0,0
CM_503657,0,0,0,0
CM_503741,0,0,0,0
CM_503763,0,0,0,0
CM_503797,1,0,0,1
CM_503936,0,0,0,0
CM_503944,0,0,0,0
CM_503948,0,0,0,0
CM_503957,0,0,0,0
CM_503958,0,0,0,0
CM_503967,0,0,0,0
CM_503972,0,0,0,0
CM_503978,0,0,0,0
CM_504024,0,0,0,0
CM_504065,0,0,0,0
CM_504090,1,0,1,1
CM_504187,1,0,0,1
CM_504333,0,0,0,0
CM_504373,1,0,0,1
CM_504393,1,0,1,1
CM_504430,1,0,0,1
CM_504462,0,0,0,0
CM_504935,1,0,0,1
CM_504986,1,0,1,1
CM_505097,1,0,0,1
CM_505124,0,0,0,0
CM_505229,0,0,0,0
CM_505298,0,0,0,0
CM_505562,0,0,0,0
CM_505712,1,0,0,1
CM_505801,1,0,0,1
CM_506135,0,0,0,0
CM_506137,0,0,0,0
CM_517147,1,0,0,1
CM_517190,0,0,0,0
CM_517335,1,0,0,1
CM_517359,0,0,0,0
CM_517382,1,0,0,1
CM_517383,1,0,0,1
CM_517403,0,0,0,0
CM_517431,0,0,0,0
CM_517446,1,0,0,1
CM_518250,0,0,0,0
CM_518469,0,0,0,0
CM_518471,0,0,0,0
CM_518477,1,0,0,1
CM_518482,1,0,0,1
CM_518485,0,0,0,0
CM_518501,1,0,1,1
CM_518510,1,0,0,1
CM_518511,0,0,0,0
CM_518520,1,0,0,1
CM_518538,0,0,0,0
CM_518628,0,0,0,0
CM_518663,0,0,0,0
CM_518675,0,0,0,0
CM_518878,0,0,0,0
CM_518906,0,0,0,0
CM_518907,1,0,0,1
CM_518925,0,0,0,0
CM_518933,0,0,0,0
CM_518936,1,0,1,1
CM_518938,1,0,1,1
CM_518944,0,0,0,0
CM_518947,0,0,0,0
CM_518953,1,0,0,1
CM_518958,0,0,0,0
CM_518963,1,0,1,1
CM_519005,0,0,0,0
CM_519013,0,0,0,0
CM_519021,0,0,0,0
CM_519027,1,0,0,1
CM_519028,1,0,1,1
CM_519046,1,0,1,1
CM_519047,1,0,0,1
CM_519056,0,0,0,0
CM_519097,1,0,0,1
CM_519116,0,0,0,0
CM_519117,0,0,0,0
CM_519163,0,0,0,0
CM_519177,0,0,0,0
CM_519180,0,0,0,0
CM_519182,0,0,0,0
CM_519189,0,0,0,0
CM_519194,0,0,0,0
CM_519195,0,0,0,0
CM_520268,0,0,0,0
CM_520269,0,0,0,0
CM_520271,1,0,1,1
CM_520277,0,0,0,0
CM_520283,0,0,0,0
CM_520284,0,0,0,0
CM_520308,0,0,0,0
CM_520312,0,0,0,0
CM_520326,0,0,0,0
CM_520330,1,0,1,1
CM_520334,1,0,1,1
CM_520341,0,0,0,0
CM_520359,0,0,0,0
CM_520371,1,0,1,1
CM_520377,1,0,1,1
CM_520386,1,0,1,1
CM_520401,0,0,0,0
CM_520404,1,0,0,1
CM_520407,0,0,0,0
CM_520416,0,0,0,0
CM_520421,0,0,0,0
CM_520425,0,0,0,0
CM_520439,1,0,0,1
CM_520447,1,0,0,1
CM_520452,1,0,1,1
CM_520471,0,0,0,0
CM_520475,1,0,0,1
CM_520476,1,0,0,1
CM_520477,1,0,0,1
CM_520478,0,0,0,0
CM_520480,1,0,0,1
CM_520481,1,0,1,1
CM_520482,0,0,0,0
CM_520484,0,0,0,0
CM_520485,1,0,1,1
CM_520486,1,0,0,1
CM_520487,0,0,0,0
CM_520510,0,0,0,0
CM_520818,0,0,0,0
CM_520931,0,0,0,0
CM_520932,0,0,0,0
CM_522220,0,0,0,0
CM_522221,1,0,1,1
CM_522435,0,0,0,0
CM_522692,1,0,1,1
CM_522765,0,0,0,0
CM_522796,0,0,0,0
CM_522930,0,0,0,0
CM_522931,0,0,0,0
CM_523128,0,0,0,0
CM_523428,0,0,0,0
CM_523430,0,0,0,0
CM_523474,1,0,0,1
CM_523695,1,0,0,1
CM_523702,0,0,0,0
CM_523703,1,0,0,1
CM_523708,1,0,0,1
CM_523710,0,0,0,0
CM_523714,1,0,0,1
CM_523823,1,0,0,1
CM_523897,1,0,0,1
CM_523908,0,0,0,0
CM_524053,0,0,0,0
CM_524078,1,0,0,1
CM_524084,0,0,0,0
CM_524097,0,0,0,0
CM_524101,0,0,0,0
CM_524123,0,0,0,0
CM_524948,0,0,0,0
CM_524996,1,0,0,1
CM_525013,1,0,0,1
CM_525015,0,0,0,0
CM_525018,1,0,0,1
CM_525030,0,0,0,0
CM_525035,0,0,0,0
CM_525038,1,0,0,1
CM_525134,0,0,0,0
CM_525135,0,0,0,0
CM_525136,0,0,0,0
CM_525139,0,0,0,0
CM_533041,0,0,0,0
CM_533042,1,0,1,1
CM_534275,1,0,0,1
CM_534280,1,0,0,1
CM_534281,1,0,0,1
CM_534283,1,0,0,1
CM_534962,1,0,0,1
CM_534964,0,0,0,0
CM_534967,0,0,0,0
CM_534971,0,0,0,0
CM_534974,1,0,0,1
CM_534975,0,0,0,0
CM_534981,0,0,0,0
CM_534988,0,0,0,0
CM_534991,0,0,0,0
CM_534992,0,0,0,0
CM_534993,1,0,0,1
CM_534998,1,0,0,1
CM_535000,0,0,0,0
CM_535004,0,0,0,0
CM_535005,1,0,0,1
CM_535006,0,0,0,0
CM_535014,0,0,0,0
CM_535015,1,0,0,1
CM_535018,0,0,0,0
CM_535019,0,0,0,0
CM_535021,0,0,0,0
CM_535022,0,0,0,0
CM_535025,0,0,0,0
CM_535026,0,0,0,0
CM_535030,1,0,0,1
CM_535032,1,0,0,1
CM_535040,0,0,0,0
CM_535042,0,0,0,0
CM_535043,0,0,0,0
CM_535045,0,0,0,0
CM_535055,1,0,0,1
CM_535056,1,0,0,1
CM_535057,1,0,0,1
CM_535058,0,0,0,0
CM_535754,0,0,0,0
CM_536288,0,0,0,0
CM_536289,0,0,0,0
CM_536290,0,0,0,0
CM_539334,1,0,0,1
CM_539340,1,0,0,1
CM_539354,1,0,0,1
CM_539390,1,0,0,1
CM_539411,1,0,0,1
CM_539437,1,0,0,1
CM_539439,1,0,0,1
CM_539446,1,0,0,1
CM_539448,1,0,0,1
CM_543181,0,0,0,0
CM_543191,0,0,0,0
CM_543194,0,0,0,0
CM_543212,1,0,1,1
CM_543223,0,0,0,0
CM_543224,0,0,0,0
CM_543228,0,0,0,0
CM_543229,0,0,0,0
CM_543244,0,0,0,0
CM_543299,0,0,0,0
CM_543301,0,0,0,0
CM_545917,0,0,0,0
CM_545946,0,0,0,0
CM_545947,0,0,0,0
CM_545955,1,0,0,1
CM_546042,0,0,0,0
CM_546479,0,0,0,0
CM_547898,0,0,0,0
CM_548445,1,0,0,1
CM_549664,0,0,0,0
CM_559576,0,0,0,0
CM_560379,1,0,0,1
CM_560609,1,0,0,1
CM_560716,0,0,0,0
CM_562179,0,0,0,0
CM_562477,0,0,0,0
CM_565543,1,0,0,1
CM_565816,1,0,0,1
CM_566318,0,0,0,0
CM_566338,0,0,0,0
CM_566574,0,0,0,0
CM_566602,1,0,0,1
CM_566894,0,0,0,0
CM_566989,0,0,0,0
CM_567017,1,0,0,1
CM_567163,1,0,0,1
CM_567251,0,0,0,0
CM_567368,1,0,0,1
CM_567472,0,0,0,0
CM_567717,0,0,0,0
CM_567729,1,0,0,1
CM_567779,0,0,0,0
CM_567881,0,0,0,0
CM_567968,0,0,0,0
CM_568051,0,0,0,0
CM_568091,0,0,0,0
CM_568186,0,0,0,0
CM_56823,0,0,0,0
CM_568301,0,0,0,1
CM_568621,0,0,0,0
CM_568945,1,0,0,1
CM_569187,0,0,0,0
CM_569372,1,0,0,1
CM_569376,1,0,0,1
CM_569800,0,0,0,0
CM_570065,1,0,0,1
CM_570272,0,0,0,0
CM_570298,1,0,0,1
CM_570433,0,0,0,1
CM_570461,1,0,0,1
CM_570474,1,0,0,1
CM_570493,0,0,0,0
CM_570592,1,0,1,1
CM_570844,0,0,0,0
CM_571159,0,0,0,0
CM_571455,1,0,0,1
CM_571510,0,0,0,0
CM_571618,0,0,0,0
CM_571885,1,0,0,1
CM_572141,0,0,0,0
CM_572149,1,0,0,1
CM_572718,1,0,0,1
CM_572780,1,0,0,1
CM_572940,0,0,0,0
CM_573050,0,0,0,0
CM_573073,0,0,0,0
CM_573091,0,0,0,0
CM_573125,0,0,0,0
CM_573156,0,0,0,0
CM_573778,1,0,0,1
CM_573857,0,0,0,0
CM_573981,0,0,0,0
CM_574095,1,0,0,1
CM_574161,1,0,0,1
CM_574210,1,0,0,1
CM_574861,0,0,0,0
CM_574934,0,0,0,0
CM_575355,0,0,0,0
CM_575441,1,0,0,1
CM_575491,0,0,0,0
CM_576041,0,0,0,0
CM_576091,1,0,0,1
CM_576555,0,0,0,0
CM_576559,1,0,0,1
CM_577028,0,0,0,0
CM_577307,0,0,0,0
CM_577369,1,0,1,1
CM_577377,0,0,0,0
CM_577561,1,0,0,1
CM_577790,1,0,0,1
CM_577928,1,0,0,1
CM_578016,1,0,0,1
CM_578128,0,0,0,0
CM_578291,1,0,0,1
CM_578588,0,0,0,0
CM_578612,0,0,0,0
CM_579037,0,0,0,0
CM_579058,0,0,0,0
