case_assertion_id,control_assertion_id,gene,domain,baseline_env,case_regime,control_regime,case_regime_empirical_risk,control_regime_empirical_risk,risk_difference
CM_181024,CM_1746563,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_181038,CM_8612,MYBPC3,cardiomyopathy,HCM,phenotype_anchored_monogenic,phenotype_anchored_monogenic,0.0582010582010582,0.0582010582010582,0.0
CM_181053,CM_626763,MYBPC3,cardiomyopathy,nonspecific cardiomyopathy,phenotype_anchored_monogenic,phenotype_anchored_monogenic,0.0582010582010582,0.0582010582010582,0.0
CM_181064,CM_418933,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_181087,CM_636807,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_181089,CM_1730682,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_181103,CM_915780,MYBPC3,cardiomyopathy,nonspecific cardiomyopathy,phenotype_anchored_monogenic,phenotype_anchored_monogenic,0.0582010582010582,0.0582010582010582,0.0
CM_181108,CM_519005,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_181109,CM_1792282,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_181133,CM_1284776,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_181135,CM_181069,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_181137,CM_520326,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_181155,CM_1329395,MYBPC3,cardiomyopathy,nonspecific cardiomyopathy,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_181157,CM_418933,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_181177,CM_1175039,MYH7,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_181181,CM_429762,MYH7,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_181261,CM_425038,MYH7,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_181323,CM_1675533,MYH7,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_188531,CM_418717,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_188653,CM_1329271,PKP2,cardiomyopathy,nonspecific cardiomyopathy,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_189516,CM_837873,ACTN2,cardiomyopathy,HCM,phenotype_anchored_monogenic,phenotype_anchored_monogenic,0.0582010582010582,0.0582010582010582,0.0
CM_189517,CM_837873,ACTN2,cardiomyopathy,HCM,phenotype_anchored_monogenic,phenotype_anchored_monogenic,0.0582010582010582,0.0582010582010582,0.0
CM_191132,CM_1797367,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_198657,CM_1163813,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_199905,CM_1691628,DSP,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_199914,CM_1754576,DSP,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_199921,CM_1747633,DSP,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_199928,CM_1733909,DSP,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_199942,CM_817780,DSP,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_200942,CM_245838,LMNA,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_200956,CM_66960,LMNA,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_200957,CM_246075,LMNA,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_201686,CM_1762103,BAG3,cardiomyopathy,other/unknown,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_201965,CM_1513232,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_201976,CM_406550,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_201977,CM_996775,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_201989,CM_978281,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_201997,CM_451646,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_201998,CM_188658,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202005,CM_1075515,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202008,CM_1372358,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202013,CM_572940,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202015,CM_239956,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202021,CM_464426,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202022,CM_45019,PKP2,cardiomyopathy,sudden death / arrhythmia-overlap,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202023,CM_1075513,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202026,CM_202009,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202030,CM_423349,PKP2,cardiomyopathy,nonspecific cardiomyopathy,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202370,CM_195635,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202373,CM_518628,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202376,CM_983261,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202385,CM_518958,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202386,CM_196657,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202393,CM_202464,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202400,CM_1798740,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202410,CM_372906,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202413,CM_1163813,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202418,CM_1752760,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202419,CM_1735520,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202437,CM_1747504,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202446,CM_1325303,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202457,CM_636775,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202469,CM_545917,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202486,CM_594080,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202487,CM_284391,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202490,CM_1750211,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202491,CM_282515,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202492,CM_1745571,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202498,CM_1175081,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202520,CM_1339577,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_202538,CM_1775267,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_202543,CM_1797367,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_212468,CM_1702975,TTN,cardiomyopathy,nonspecific cardiomyopathy,structural_functional_overlap,structural_functional_overlap,0.06676069581570286,0.06676069581570286,0.0
CM_216958,CM_543224,LMNA,cardiomyopathy,nonspecific cardiomyopathy,syndrome_organ_boundary,structural_functional_overlap,0.058823529411764705,0.06676069581570286,-0.007937166403938156
CM_222706,CM_42737,MYBPC3,cardiomyopathy,HCM,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_222709,CM_164136,MYBPC3,cardiomyopathy,HCM,phenotype_anchored_monogenic,nonspecific_underresolved,0.0582010582010582,0.19922790569419552,-0.14102684749313732
CM_222873,CM_202521,TTN,cardiomyopathy,DCM,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_223295,CM_202542,TTN,cardiomyopathy,DCM,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_223381,CM_1470716,TTN,cardiomyopathy,DCM,structural_functional_overlap,structural_functional_overlap,0.06676069581570286,0.06676069581570286,0.0
CM_223389,CM_1067584,TTN,cardiomyopathy,DCM,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_228254,CM_222590,DSP,cardiomyopathy,DCM,structural_functional_overlap,structural_functional_overlap,0.06676069581570286,0.06676069581570286,0.0
CM_238860,CM_567472,TTN,cardiomyopathy,DCM,structural_functional_overlap,structural_functional_overlap,0.06676069581570286,0.06676069581570286,0.0
CM_242005,CM_1069623,LMNA,cardiomyopathy,other/unknown,structural_functional_overlap,structural_functional_overlap,0.06676069581570286,0.06676069581570286,0.0
CM_253001,CM_222590,DSP,cardiomyopathy,DCM,structural_functional_overlap,structural_functional_overlap,0.06676069581570286,0.06676069581570286,0.0
CM_263484,CM_180934,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_263529,CM_1791159,TTN,cardiomyopathy,other/unknown,structural_functional_overlap,nonspecific_underresolved,0.06676069581570286,0.19922790569419552,-0.13246720987849264
CM_264218,CM_423038,TTN,cardiomyopathy,other/unknown,structural_functional_overlap,nonspecific_underresolved,0.06676069581570286,0.19922790569419552,-0.13246720987849264
CM_264474,CM_370040,TPM1,cardiomyopathy,other/unknown,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_267288,CM_253124,FLNC,cardiomyopathy,HCM,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_280014,CM_1369432,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_280205,CM_389666,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_285468,CM_543224,LMNA,cardiomyopathy,nonspecific cardiomyopathy,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_286725,CM_519189,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_287761,CM_1702975,TTN,cardiomyopathy,nonspecific cardiomyopathy,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_288511,CM_519182,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_31899,CM_43406,TPM1,cardiomyopathy,DCM,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_36682,CM_1443926,PKP2,cardiomyopathy,ARVC/ACM,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_372126,CM_1172114,DSP,cardiomyopathy,nonspecific cardiomyopathy,structural_functional_overlap,structural_functional_overlap,0.06676069581570286,0.06676069581570286,0.0
CM_372127,CM_915713,DSP,cardiomyopathy,nonspecific cardiomyopathy,structural_functional_overlap,structural_functional_overlap,0.06676069581570286,0.06676069581570286,0.0
CM_372417,CM_503948,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_372679,CM_199906,DSP,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_372858,CM_636562,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_373190,CM_1752760,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_373379,CM_1748215,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_379344,CM_1749404,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_379497,CM_1678100,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_379619,CM_181115,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_379746,CM_1745571,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_379823,CM_1798342,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_390057,CM_1677217,DSP,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_391080,CM_1677651,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_418720,CM_1769533,BAG3,cardiomyopathy,other/unknown,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_418781,CM_520312,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_418788,CM_431487,DSP,cardiomyopathy,conduction-cardiomyopathy overlap,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_418978,CM_1065189,TTN,cardiomyopathy,DCM,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_419310,CM_1488436,TTN,cardiomyopathy,DCM,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_419444,CM_280709,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_419466,CM_1710286,DSP,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_419603,CM_1459814,DSG2,cardiomyopathy,nonspecific cardiomyopathy,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_419714,CM_636742,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_420209,CM_406550,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_421131,CM_1729018,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_421760,CM_1174772,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_422637,CM_1795922,DSP,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_422980,CM_393212,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_423248,CM_1791159,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_423289,CM_1728257,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_423378,CM_452839,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_423555,CM_1678136,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_424458,CM_1708075,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_42537,CM_963722,MYBPC3,cardiomyopathy,HCM,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_42541,CM_407336,MYBPC3,cardiomyopathy,HCM,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_42556,CM_1067412,MYBPC3,cardiomyopathy,HCM,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_42677,CM_1076196,MYBPC3,cardiomyopathy,HCM,phenotype_anchored_monogenic,phenotype_anchored_monogenic,0.0582010582010582,0.0582010582010582,0.0
CM_426838,CM_1745571,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_42701,CM_42707,MYBPC3,cardiomyopathy,HCM,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_42717,CM_8614,MYBPC3,cardiomyopathy,HCM,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_429512,CM_265696,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_429657,CM_181304,MYH7,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_429740,CM_1698278,DSP,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_429921,CM_1754576,DSP,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_429937,CM_181413,MYH7,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_430461,CM_1744290,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_430568,CM_202522,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_43088,CM_1710213,MYH7,cardiomyopathy,DCM,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_431887,CM_1751344,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_431937,CM_235063,TNNT2,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_432027,CM_1754576,DSP,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_432102,CM_1760287,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_432143,CM_1754576,DSP,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_432214,CM_1175069,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_432355,CM_1796331,FLNC,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_432903,CM_1343363,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_43392,CM_1175200,TNNI3,cardiomyopathy,DCM,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_435778,CM_633290,LMNA,cardiomyopathy,nonspecific cardiomyopathy,structural_functional_overlap,nonspecific_underresolved,0.06676069581570286,0.19922790569419552,-0.13246720987849264
CM_43639,CM_684831,TNNT2,cardiomyopathy,DCM,phenotype_anchored_monogenic,phenotype_anchored_monogenic,0.0582010582010582,0.0582010582010582,0.0
CM_448767,CM_419067,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_448786,CM_1013436,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_449068,CM_1335943,MYH7,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_44978,CM_178862,DSP,cardiomyopathy,DCM,structural_functional_overlap,structural_functional_overlap,0.06676069581570286,0.06676069581570286,0.0
CM_450582,CM_520312,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_451450,CM_520478,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_452249,CM_464409,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_452449,CM_1678149,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_452533,CM_201970,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_452703,CM_1743390,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_453177,CM_1175109,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_47301,CM_1520035,TTN,cardiomyopathy,DCM,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_488542,CM_633290,LMNA,cardiomyopathy,nonspecific cardiomyopathy,structural_functional_overlap,nonspecific_underresolved,0.06676069581570286,0.19922790569419552,-0.13246720987849264
CM_488796,CM_1455948,MYBPC3,cardiomyopathy,HCM,nonspecific_underresolved,phenotype_anchored_monogenic,0.19922790569419552,0.0582010582010582,0.14102684749313732
CM_488847,CM_181077,MYBPC3,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_489308,CM_1701401,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_496253,CM_1525530,PKP2,cardiomyopathy,other/unknown,nonspecific_underresolved,structural_functional_overlap,0.19922790569419552,0.06676069581570286,0.13246720987849264
CM_498930,CM_242529,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CM_500222,CM_1174772,TTN,cardiomyopathy,other/unknown,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
